user_pseudo_id,user_first_engagement,user_last_engagement,month,julianday,dayofweek,ts_24hr_after_first_engagement,churned,bounced
AD060A053B6283E85D30E63A00FC6233,1.53326E+15,1.53326E+15,8,215,6,1.53335E+15,1,1
189090032544C8B0BCF7E009A7F6C826,1.53321E+15,1.53326E+15,8,214,5,1.53329E+15,1,0
F3CEB16AAAD2F63C31AAD8617261FA78,1.53321E+15,1.53321E+15,8,214,5,1.53329E+15,1,1
9C103E62DF217934BB0DEFFD9A7F7413,1.53162E+15,1.53508E+15,7,196,1,1.53171E+15,0,0
59F7481BD5E3924C51CE5F64A08B8F4C,1.53001E+15,1.53364E+15,6,177,3,1.5301E+15,0,0
C584D8F6E0BD0CD6B93B70D964F73AAC,1.5323E+15,1.53455E+15,7,203,1,1.53238E+15,0,0
03C785126C8E65CF455DFF3C671E5DC0,1.52899E+15,1.53323E+15,6,165,5,1.52907E+15,0,0
597DA78102EE478A9EFA5810F6EA62AA,1.52972E+15,1.53387E+15,6,174,7,1.5298E+15,0,0
BFA94573FD9B684FC91E4B0CE3551B8B,1.52976E+15,1.5367E+15,6,174,7,1.52985E+15,0,0
9BF56DEE5166364944BDF61ED31E6F30,1.52895E+15,1.53439E+15,6,165,5,1.52904E+15,0,0
8EC25BFD4E8CB157030F3692FCAFA8FB,1.53324E+15,1.53324E+15,8,214,5,1.53332E+15,1,0
3F1D1603DF714929E1563C9C815D1E83,1.52943E+15,1.5337E+15,6,170,3,1.52952E+15,0,0
ECB85C458DBA7656D2B30C51AA590F13,1.53188E+15,1.53822E+15,7,199,4,1.53197E+15,0,0
BA68AFBA94C53DA2DE67AA683078AD2A,1.5332E+15,1.5332E+15,8,214,5,1.53328E+15,1,1
4CD6E6848238D6716BD7117EB4927654,1.5288E+15,1.53284E+15,6,163,3,1.52888E+15,0,0
12D7DD0DEC19CEB4AD08504B706500E9,1.52881E+15,1.52881E+15,6,163,3,1.52889E+15,1,1
82D556A8003F97B39A2D2E8E5520F9B6,1.52886E+15,1.53469E+15,6,164,4,1.52895E+15,0,0
49BD785C88E96F48F60CC3E2227804B6,1.52883E+15,1.529E+15,6,163,3,1.52891E+15,0,0
3EF0C437082525266C571DC4B07793C3,1.52885E+15,1.52885E+15,6,163,3,1.52893E+15,1,1
0F1009703CB795A3FD6480DD4B5E8DF1,1.52887E+15,1.52887E+15,6,164,4,1.52895E+15,1,1
706E2A4CBFDE3788B16DCEAFAAF817E9,1.52887E+15,1.53595E+15,6,164,4,1.52896E+15,0,0
8509C4405CF895E0D92FC0BE5E31DEA0,1.52884E+15,1.53046E+15,6,163,3,1.52893E+15,0,0
74B49013F0767214A7295FBDD286206E,1.52885E+15,1.52885E+15,6,164,4,1.52894E+15,1,0
3200635A72EA1831553811F9813B2E11,1.52884E+15,1.52884E+15,6,163,3,1.52893E+15,1,1
89EEBBA85B277A06846A6F3164F45CFB,1.52883E+15,1.52883E+15,6,163,3,1.52892E+15,1,1
30DA335301915FFBD0A384553805EA15,1.52883E+15,1.53837E+15,6,163,3,1.52891E+15,0,0
0E853AAD79400923D81817403C63B208,1.5288E+15,1.53661E+15,6,163,3,1.52889E+15,0,0
0279BD85D93903BCE04F1E0EE1FF4458,1.52884E+15,1.52884E+15,6,163,3,1.52892E+15,1,1
5ED8424DACCF2E0BF27B9A8AF57FC9F0,1.52885E+15,1.52918E+15,6,163,3,1.52893E+15,0,0
4734F43D10B29776250D11D9D71FDDE9,1.52882E+15,1.53704E+15,6,163,3,1.52891E+15,0,0
5744618E3CEE5C4C9C85E1F77DEFC235,1.52881E+15,1.53797E+15,6,163,3,1.5289E+15,0,0
683EAFA4EC76871FDD9EA222BE7FAB95,1.52879E+15,1.52879E+15,6,163,3,1.52888E+15,1,1
4F5B101A84895C480667487CA7935377,1.5288E+15,1.5288E+15,6,163,3,1.52889E+15,1,1
885E82D6963162F569C26BB9D9B3AE28,1.52879E+15,1.538E+15,6,163,3,1.52888E+15,0,0
5F81E344DFFC124F7DD9D8856D8AA06D,1.52885E+15,1.52919E+15,6,164,4,1.52894E+15,0,0
3185273F953C7915CC1A931A8B45B662,1.5288E+15,1.52924E+15,6,163,3,1.52889E+15,0,0
2FCCD5109689374D6165655CA1E20334,1.52881E+15,1.5381E+15,6,163,3,1.5289E+15,0,0
9991CC7EB042978942427D80E003F2C5,1.52886E+15,1.52897E+15,6,164,4,1.52895E+15,0,0
2C4E3EC3CD3D736B6A29ABCDE4581426,1.52885E+15,1.53706E+15,6,163,3,1.52893E+15,0,0
D0E006B5E441969283C94713E308A11D,1.53376E+15,1.53489E+15,8,220,4,1.53385E+15,0,0
0AF67C1A1C8F3785609B4210C3E04FC8,1.53024E+15,1.53653E+15,6,180,6,1.53033E+15,0,0
61C8E7688D348754D9A8BF3BE1523927,1.52963E+15,1.53439E+15,6,173,6,1.52972E+15,0,0
3FFB1DF94D148994075041E8643DD788,1.53075E+15,1.53436E+15,7,185,4,1.53083E+15,0,0
1FA3F9F61E0DB13044507BE8DB79F10D,1.53415E+15,1.53639E+15,8,225,2,1.53424E+15,0,0
6332AC003B5A976911646CB9280ED1FD,1.5344E+15,1.53694E+15,8,228,5,1.53449E+15,0,0
2B708DD984888F5852F691361699D80B,1.53264E+15,1.5354E+15,7,207,5,1.53273E+15,0,0
C6D97C0D6DA580A6FDB44BB2C3015A85,1.53402E+15,1.53574E+15,8,223,7,1.5341E+15,0,0
1C9927831BAA7A0569130EADD6320C69,1.53437E+15,1.53452E+15,8,227,4,1.53445E+15,0,0
CBC2BCC2668EE8A9FB42FD1092C73423,1.5335E+15,1.53436E+15,8,217,1,1.53359E+15,0,0
818B7B94997904AAC3FAD9106425AF43,1.53437E+15,1.5348E+15,8,227,4,1.53446E+15,0,0
E080719BB47D2A7A842EDADDF82AB779,1.53337E+15,1.53827E+15,8,216,7,1.53346E+15,0,0
A8EA2C44E32D4A52C47EE6650F0B6B9F,1.53282E+15,1.53455E+15,7,209,7,1.5329E+15,0,0
94501F48A0A231D442FAE2DBA258FD18,1.53102E+15,1.53438E+15,7,189,1,1.53111E+15,0,0
73C04DD8207C972A09AAD26150EFBA84,1.53221E+15,1.53662E+15,7,202,7,1.53229E+15,0,0
22ED306F6D149A2663ABEADED234C8DC,1.53242E+15,1.53252E+15,7,205,3,1.5325E+15,0,0
DD923792212D7FB98EA909BDEBBC206C,1.53051E+15,1.53258E+15,7,183,2,1.53059E+15,0,0
D4C17FB366D05CA802A982A7770076CB,1.53249E+15,1.53251E+15,7,206,4,1.53257E+15,1,0
FAC17481C94D167FBBAF531DA0C6FAC9,1.5321E+15,1.53758E+15,7,201,6,1.53219E+15,0,0
E091F3A5063C9F69FC0796DFA0CC3E21,1.52962E+15,1.53255E+15,6,172,5,1.52971E+15,0,0
F1837BABA3EA2FF5EC073C140D23066E,1.53255E+15,1.53255E+15,7,206,4,1.53264E+15,1,1
4C36BFA4815653041AECFAE3AC23F60B,1.53253E+15,1.53835E+15,7,206,4,1.53261E+15,0,0
42D16741941358F36CA9F8DB906B907B,1.53258E+15,1.53491E+15,7,207,5,1.53266E+15,0,0
000A8B9167F5F9B7BF620708D320E32F,1.53256E+15,1.53256E+15,7,206,4,1.53264E+15,1,1
0A507AE0DB56197CB90D0FE9439EEC08,1.53705E+15,1.53705E+15,9,258,7,1.53714E+15,1,1
260F744C558B490AA7A98F05BB3E9E05,1.53706E+15,1.53706E+15,9,259,1,1.53715E+15,1,1
80AF6278725C25498814E11905BEF017,1.53703E+15,1.53707E+15,9,258,7,1.53712E+15,1,0
1C29FBDB9C4CC0CF27B819B487A91CB2,1.53702E+15,1.53702E+15,9,258,7,1.53711E+15,1,0
6194417FC6F7937D8EE0DE82668B5453,1.53703E+15,1.53703E+15,9,258,7,1.53711E+15,1,1
313AE0F9B2F9E0927B8B74CF1D99720C,1.53704E+15,1.53704E+15,9,258,7,1.53712E+15,1,1
1866BD899FA02FE251E4C765BA9C7512,1.53702E+15,1.53702E+15,9,258,7,1.5371E+15,1,1
465840BF70E61860BF7FE9B39E6AA989,1.53705E+15,1.53734E+15,9,258,7,1.53714E+15,0,0
2176E9F49CDFB093D1C95322D622BF07,1.53708E+15,1.53708E+15,9,259,1,1.53716E+15,1,1
71FABF98DF13052391676F3DE84BD628,1.53703E+15,1.53703E+15,9,258,7,1.53712E+15,1,1
6469F635FAF09649D3FDCA6E8955FDFB,1.52901E+15,1.53809E+15,6,165,5,1.5291E+15,0,0
74A3642D02642D82BFD83C268663E569,1.53706E+15,1.53706E+15,9,259,1,1.53714E+15,1,1
2140B2F99D166DB107C70A44749580F0,1.53702E+15,1.53702E+15,9,258,7,1.5371E+15,1,1
817349C5C28998337DC1F07477767F2E,1.53702E+15,1.53702E+15,9,258,7,1.5371E+15,1,1
07429BDC864F5AF7496EC5AB15D622C3,1.52907E+15,1.537E+15,6,166,6,1.52916E+15,0,0
6FE7CAE9A9A68657F641A1E873197B7E,1.53021E+15,1.53708E+15,6,179,5,1.5303E+15,0,0
684F90C168B16F3B6A7C0604555D8D18,1.5292E+15,1.53702E+15,6,168,1,1.52928E+15,0,0
68F0CE51EFAC839260CE54D08B97B8EC,1.53706E+15,1.53714E+15,9,259,1,1.53714E+15,1,0
287E54E8B78C6AD1B44D6A07EDD6D5EA,1.52929E+15,1.53707E+15,6,169,2,1.52938E+15,0,0
2E2D2B2639885CA789DDEB06EAF64B3F,1.53704E+15,1.53706E+15,9,258,7,1.53713E+15,1,0
50FC181B9C184533ED4870999CD99A60,1.53706E+15,1.53706E+15,9,259,1,1.53715E+15,1,1
79EA5E5E8B71D2108657A0EAF9526C37,1.53363E+15,1.53701E+15,8,219,3,1.53372E+15,0,0
6F1C09DFB69D4CA8B61065E9A7CFE12A,1.53702E+15,1.53806E+15,9,258,7,1.53711E+15,0,0
772FA77A888E21BA03492B789D70D44C,1.53705E+15,1.53808E+15,9,258,7,1.53714E+15,0,0
77A9D856AEF74B96BDFBE805E66DB4A9,1.53698E+15,1.53706E+15,9,258,7,1.53706E+15,1,0
951C483048D3CD18A7F27AC9C1B4DD0A,1.52999E+15,1.5386E+15,6,177,3,1.53008E+15,0,0
23771850B63C6DC34A8292F874616225,1.53631E+15,1.53702E+15,9,250,6,1.53639E+15,0,0
978DC1458838F4711A9F1AFDD94611F9,1.53001E+15,1.53792E+15,6,177,3,1.5301E+15,0,0
CA37F774EBF501D06CF14866877A2EA3,1.53787E+15,1.53787E+15,9,268,3,1.53795E+15,1,1
B2F5306E7AE65E6FA44BF49361F59A74,1.53787E+15,1.53788E+15,9,268,3,1.53796E+15,1,0
FACA9400A33297BBC5E72A568DE1286D,1.53786E+15,1.53786E+15,9,268,3,1.53795E+15,1,0
D621943131370A102FA24B981A929573,1.53678E+15,1.53787E+15,9,255,4,1.53686E+15,0,0
2A34EECEFBCD989C596548A449EAFFB6,1.53717E+15,1.5379E+15,9,260,2,1.53725E+15,0,0
91CEBDD064E048AAC1634289E64238F7,1.5355E+15,1.53791E+15,8,240,3,1.53558E+15,0,0
3D51962F2F5D97113E106C9C25805504,1.53379E+15,1.53815E+15,8,221,5,1.53388E+15,0,0
09B9190310AD9D80C385AA017263CB4F,1.53662E+15,1.53794E+15,9,253,2,1.5367E+15,0,0
D42B8C08A3E96D9ABB241C4E336D2B52,1.53793E+15,1.53793E+15,9,269,4,1.53801E+15,1,0
6BD3D42AC61A8DF651A4F18FC1EFB30A,1.53791E+15,1.53791E+15,9,268,3,1.538E+15,1,1
174C168BB26E937C33D8C2397DB22F47,1.5379E+15,1.5379E+15,9,268,3,1.53799E+15,1,1
9EB1C28A93CD9FE6AC6057985CDF59C2,1.53787E+15,1.53787E+15,9,268,3,1.53796E+15,1,1
DBCA64144E263291E94297193210F051,1.53635E+15,1.5379E+15,9,250,6,1.53643E+15,0,0
9C0C2042CCB259EE08C5B17E499BE153,1.5362E+15,1.53793E+15,9,249,5,1.53629E+15,0,0
E80BA7D1EA17162D60C76F8A20B9C45B,1.53764E+15,1.53794E+15,9,265,7,1.53772E+15,0,0
E47B5F4C28ACFE8DE160B3370E9282EF,1.53102E+15,1.53533E+15,7,189,1,1.5311E+15,0,0
3CB265E3644506572FFFC80A7DAD0E78,1.53498E+15,1.53558E+15,8,234,4,1.53506E+15,0,0
2CEF0B3F63A7FD536BD7A1D7EBDAA82A,1.53491E+15,1.53862E+15,8,234,4,1.53499E+15,0,0
B0501218272494AE4F5752EA8A920AB9,1.53376E+15,1.53533E+15,8,220,4,1.53384E+15,0,0
F13843601E2E0D42AC232E094434D09F,1.5353E+15,1.53601E+15,8,238,1,1.53539E+15,0,0
C9D934FABB6818E5CBE5B1141D60DEAE,1.5342E+15,1.53712E+15,8,225,2,1.53428E+15,0,0
E8205FDB6730D96FBA5804ADE5E6A1FA,1.53134E+15,1.53529E+15,7,192,4,1.53143E+15,0,0
D00B400D2C00C34D76B3DA942BCF93C5,1.53348E+15,1.53527E+15,8,217,1,1.53356E+15,0,0
5B874F7994400F6943C134F21CA452A7,1.53032E+15,1.53603E+15,6,181,7,1.53041E+15,0,0
5183D09161B7487FB9AF85B311450E94,1.5353E+15,1.5353E+15,8,238,1,1.53538E+15,1,1
6F21DD230241C6587130E8FA2B5C1420,1.52947E+15,1.53452E+15,6,171,4,1.52956E+15,0,0
79C5759CD4ABBB98B5885A3F293BEB2B,1.52961E+15,1.52961E+15,6,172,5,1.5297E+15,1,0
8EC2AB986A2E1038615E42C599D0FB3F,1.52934E+15,1.53029E+15,6,169,2,1.52943E+15,0,0
3F8706FA6FB0D3F8EED88DE2E2C7B8A2,1.52961E+15,1.52961E+15,6,172,5,1.5297E+15,1,1
79924325F573EE46FDE4F2493F138307,1.52964E+15,1.52964E+15,6,173,6,1.52973E+15,1,0
79CAA00790D06BC25052329F4ED99BFC,1.52962E+15,1.53246E+15,6,172,5,1.52971E+15,0,0
1A42E01A8B092BAB34BB195E01B6D367,1.52965E+15,1.52965E+15,6,173,6,1.52973E+15,1,1
6E710F1B0A9D6CF6C31EED3BFAF7C3DB,1.5296E+15,1.53831E+15,6,172,5,1.52969E+15,0,0
84BDE4711D2042A65A6BD6094CEB2068,1.52961E+15,1.53164E+15,6,172,5,1.5297E+15,0,0
B1383A69A2CAA403E5A74B7B2D7EF696,1.52958E+15,1.52958E+15,6,172,5,1.52967E+15,1,0
AFC155DB8A0F7E990FDD46BAAA65A4E5,1.52962E+15,1.52962E+15,6,172,5,1.5297E+15,1,1
C14076B400FAEAAB4D9CC6F67D54F43A,1.52964E+15,1.52964E+15,6,173,6,1.52972E+15,1,1
1D1CE783F29D024D84145953DCCCC838,1.52934E+15,1.52957E+15,6,169,2,1.52943E+15,0,0
3DBC1D961F70586CB3C039BA8EC8FAB6,1.52958E+15,1.53695E+15,6,172,5,1.52966E+15,0,0
D2D5BF0E23E60D6564EEC393556BDC21,1.53366E+15,1.53552E+15,8,219,3,1.53375E+15,0,0
E3DEEF5987668C1546A012FEDA321ADC,1.5347E+15,1.53548E+15,8,231,1,1.53478E+15,0,0
4662AAE1B5602A67BB168F37A9E961A6,1.5355E+15,1.5355E+15,8,240,3,1.53558E+15,1,1
A829171B86E4B3C3CD9191BED13833D6,1.53483E+15,1.53546E+15,8,233,3,1.53492E+15,0,0
EA5907924EF10ECB8AE8AD017E53B0E9,1.5355E+15,1.5355E+15,8,240,3,1.53558E+15,1,1
CFCC0229C767F3E02E722E087AE6BDBA,1.53548E+15,1.53551E+15,8,240,3,1.53556E+15,1,0
663D371E97BB1A317A21DBF911D2C245,1.53208E+15,1.53547E+15,7,201,6,1.53217E+15,0,0
981092713CF355D2D2C3D34C0C6DFC5B,1.5355E+15,1.5355E+15,8,241,4,1.53559E+15,1,1
BFAFDF13A67B045E96563CEB5B49E1BF,1.53551E+15,1.53551E+15,8,241,4,1.53559E+15,1,1
97760F8A4E9C0DA4B02684343A2BB046,1.53344E+15,1.5375E+15,8,217,1,1.53353E+15,0,0
0A9D7004114F34B9CD49538E173E01A7,1.53515E+15,1.53834E+15,8,236,6,1.53523E+15,0,0
862A8E74DC6E478F4095FDBE625F23D0,1.52981E+15,1.53555E+15,6,175,1,1.5299E+15,0,0
99426A7D4DCC1D0E6BB77CED2E0BDF77,1.53547E+15,1.53547E+15,8,240,3,1.53555E+15,1,0
FB49D03591104FB4CEC600157C3A2A0F,1.52972E+15,1.53675E+15,6,174,7,1.5298E+15,0,0
B5CC3C5C4CC8847CAF03FEC3E44E053A,1.53668E+15,1.53668E+15,9,254,3,1.53676E+15,1,1
F6F73677A4E6A0F7AACEE96107700035,1.53653E+15,1.53837E+15,9,252,1,1.53662E+15,0,0
F4A4977930421DC1ADF9BA887C9F6306,1.53672E+15,1.5369E+15,9,255,4,1.53681E+15,0,0
28546ED0BC464F5EB7C57BADD3027F25,1.53669E+15,1.53669E+15,9,254,3,1.53677E+15,1,0
1B77FB1C92556A6ABC77D8A7B12CC2BE,1.52892E+15,1.53686E+15,6,164,4,1.52901E+15,0,0
E75BB9320BCFA56BF42AAC320A56CBAE,1.53665E+15,1.53685E+15,9,254,3,1.53674E+15,0,0
901824488E5C49BCB4D19613F3E5892B,1.53541E+15,1.53673E+15,8,239,2,1.5355E+15,0,0
63298E98F815474E6FBF26D341A1F741,1.53623E+15,1.53719E+15,9,249,5,1.53632E+15,0,0
20BA5DF9529C27D5BCAD90076DA9B8E9,1.53669E+15,1.53669E+15,9,254,3,1.53677E+15,1,1
6C11E535AACB16C5B016AF468CC0904B,1.53642E+15,1.5367E+15,9,251,7,1.5365E+15,0,0
446938DF13347E075AC68753A3ED4DFF,1.53588E+15,1.53748E+15,9,245,1,1.53596E+15,0,0
D21FA1B4C5F145D3C005DFD38C2C76B9,1.53333E+15,1.53333E+15,8,215,6,1.53341E+15,1,1
10C2C581B86886D7EA94355A435FE00D,1.53332E+15,1.53332E+15,8,215,6,1.5334E+15,1,0
CFDA4228E58F8EC5A5C446D0F1ABDB7E,1.53333E+15,1.53333E+15,8,215,6,1.53342E+15,1,1
E6A97A56E28F3F9079F2DAC5514D7095,1.52973E+15,1.53334E+15,6,174,7,1.52982E+15,0,0
793008133AFD953B70E6B9037D70D2A6,1.53283E+15,1.53329E+15,7,210,1,1.53291E+15,0,0
0E62EFF6D48B1FD8A8400D051CB36797,1.53279E+15,1.53334E+15,7,209,7,1.53288E+15,0,0
B6D0E29E393A645C3326B2993D6A84CF,1.53332E+15,1.53348E+15,8,215,6,1.5334E+15,0,0
D0017E7DBFA9EBA3DC51FA8A4B1C1712,1.53334E+15,1.53334E+15,8,216,7,1.53343E+15,1,1
F62F2A0C7677B8A96DCF67E9624B2A1E,1.53333E+15,1.53333E+15,8,215,6,1.53341E+15,1,1
2AB566B92E5E821F8234BDEEFAC3F8C6,1.53334E+15,1.53335E+15,8,216,7,1.53343E+15,1,0
C0ACF48C8E0C4C71C16AB8C3F7D21A2E,1.53291E+15,1.53681E+15,7,210,1,1.53299E+15,0,0
70F3DEFC6F6ED05F6C3F528BF84A52FE,1.53092E+15,1.53334E+15,7,188,7,1.53101E+15,0,0
1AD849917C5D8C02A4D93996999D6D13,1.53332E+15,1.53332E+15,8,215,6,1.53341E+15,1,1
022DBC0027417922D926ECA6B96E53D6,1.53333E+15,1.53333E+15,8,215,6,1.53342E+15,1,1
E80B38BF159F9D6228D314CB2BD908D3,1.53329E+15,1.53329E+15,8,215,6,1.53338E+15,1,1
8E85F9B503273C041EE56963F6F68C78,1.53336E+15,1.53336E+15,8,216,7,1.53345E+15,1,1
90315F3CE85BB427F960EF2F78972EA6,1.53332E+15,1.534E+15,8,215,6,1.53341E+15,0,0
E14015A0F7887245A27434A1477B6214,1.53334E+15,1.53573E+15,8,215,6,1.53343E+15,0,0
7117AD079649D3A342A663E89F3C0355,1.53336E+15,1.53336E+15,8,216,7,1.53344E+15,1,1
5E8F210C2A6778D0E6194D50118E5915,1.53333E+15,1.53333E+15,8,215,6,1.53341E+15,1,1
428B364B8F2B42ED8D7C5AD1020705EF,1.53316E+15,1.53333E+15,8,213,4,1.53324E+15,0,0
6F0F241207BB23F40E300D8674D30FF8,1.53331E+15,1.53331E+15,8,215,6,1.5334E+15,1,0
2160984278981558F7929C07EB37E679,1.5327E+15,1.53332E+15,7,208,6,1.53278E+15,0,0
0446949CDEB27AEA0A1151792973D6FB,1.53083E+15,1.53853E+15,7,186,5,1.53091E+15,0,0
A0C717427B740393C1304931D53557F4,1.53035E+15,1.53501E+15,6,181,7,1.53044E+15,0,0
C77E351A1740BEE7A57B58DC5003A54D,1.53079E+15,1.5308E+15,7,186,5,1.53088E+15,1,1
2D4660CA182ACFAB37A5CDC0D78C4C37,1.53044E+15,1.53083E+15,7,182,1,1.53053E+15,0,0
369C245CB9986DCBF1A7F0965D5303CE,1.53085E+15,1.53085E+15,7,187,6,1.53094E+15,1,0
60A3916742CA1FC50BB2207A92867884,1.53085E+15,1.53085E+15,7,187,6,1.53094E+15,1,1
CF1C1A3E159D7CD5C76D2F740AA42A5D,1.53022E+15,1.53083E+15,6,179,5,1.53031E+15,0,0
64788CE14AC60D9F4C76A7D4411163DC,1.53084E+15,1.53828E+15,7,187,6,1.53093E+15,0,0
D2D4C4EA7C38547D5A960ABE6F6D0184,1.52937E+15,1.53305E+15,6,170,3,1.52946E+15,0,0
D7B94694A6FF42784134FAE87F078CF6,1.53081E+15,1.53634E+15,7,186,5,1.5309E+15,0,0
FE7715009D870BE17C8C13BE3003CC07,1.53082E+15,1.5318E+15,7,186,5,1.5309E+15,0,0
5B676202268516B467A71617A1C83CD6,1.53493E+15,1.53496E+15,8,234,4,1.53502E+15,1,0
84F55D39B331B4D51467A32FECD5F0A5,1.53405E+15,1.53495E+15,8,224,1,1.53414E+15,0,0
E0F2491A4884203D5532C7265B9BB7FD,1.53493E+15,1.53625E+15,8,234,4,1.53501E+15,0,0
FFCB4862EE1A6728952D4B43A8005EB5,1.52934E+15,1.53495E+15,6,169,2,1.52943E+15,0,0
D0E31F472E977281F3682285AC8346F1,1.53492E+15,1.53723E+15,8,234,4,1.53501E+15,0,0
2A9D10C4DD0AA89F39BE640ED38A2495,1.53497E+15,1.53497E+15,8,234,4,1.53506E+15,1,1
934565EF3BD164EE3B09AF2388431DD1,1.53492E+15,1.53496E+15,8,234,4,1.53501E+15,1,0
737A4B3FA732A68EB049B71E5CF15550,1.53487E+15,1.53506E+15,8,233,3,1.53496E+15,0,0
AB18969B05280A6F7E7C344C67C53208,1.53283E+15,1.53513E+15,7,210,1,1.53292E+15,0,0
75A8BBF5A6592C70AF32878FEC19C401,1.53247E+15,1.53497E+15,7,205,3,1.53255E+15,0,0
670514A3825CACC6F6628AF24441AD0F,1.53353E+15,1.53496E+15,8,218,2,1.53362E+15,0,0
CAE6C20FF0801BB13EF417120900B5DD,1.533E+15,1.5366E+15,7,212,3,1.53309E+15,0,0
25A2EF10D3114392D96650E16A1F02CC,1.53479E+15,1.53863E+15,8,232,2,1.53487E+15,0,0
EDC965462B0007B40A16CAF185D64F68,1.53268E+15,1.53493E+15,7,208,6,1.53277E+15,0,0
6FF9F94936F24D5A36AF30FA1D9007C4,1.52903E+15,1.53376E+15,6,166,6,1.52912E+15,0,0
5E68049FB5C4C88B7A0B8EACC6413E1B,1.52903E+15,1.5312E+15,6,166,6,1.52911E+15,0,0
0F66D1F804DD087B999A4C74CA29B329,1.529E+15,1.52912E+15,6,165,5,1.52909E+15,0,0
3285F46DF9D46B4FD0EB5BC35CE33FE6,1.52891E+15,1.52901E+15,6,164,4,1.52899E+15,0,0
4D328DE6F9FC079AAA16CF8842ABB090,1.52889E+15,1.53093E+15,6,164,4,1.52897E+15,0,0
4516D83DF38E72F2BEC95CA161C8E342,1.52894E+15,1.53629E+15,6,165,5,1.52902E+15,0,0
71B0ABCD09C94871F18450376900822E,1.52903E+15,1.52942E+15,6,166,6,1.52912E+15,0,0
3F40DA9781F89988A2F55EE761FDB330,1.52901E+15,1.5305E+15,6,165,5,1.5291E+15,0,0
422475C142952DA30626339424E5C904,1.52893E+15,1.53745E+15,6,164,4,1.52901E+15,0,0
745066782ECE2ADC27174B4E46168058,1.52898E+15,1.53005E+15,6,165,5,1.52907E+15,0,0
8DAE01F5044EC68D18A7D7016C03863B,1.52901E+15,1.53151E+15,6,165,5,1.5291E+15,0,0
7E7C003F2CB97FECFB06780B38600197,1.52891E+15,1.53806E+15,6,164,4,1.529E+15,0,0
7E4F8268A31BC484741A6B46DA3E0C0D,1.52896E+15,1.52897E+15,6,165,5,1.52905E+15,1,0
6895EEFC23B59DB13A9B9A7EED6A766F,1.52888E+15,1.52917E+15,6,164,4,1.52897E+15,0,0
4F8EFC8E118757B3092CF7E7CD242EC6,1.52897E+15,1.52897E+15,6,165,5,1.52906E+15,1,1
3031EAD1E9D35306A37A0F3DC3B84A0A,1.53046E+15,1.53428E+15,7,182,1,1.53055E+15,0,0
FA60B153A546A3BB9FDD525B9C8993B2,1.5343E+15,1.5343E+15,8,227,4,1.53438E+15,1,1
6E2CE131E60D8C3D91C16CE43EFC0347,1.53424E+15,1.53424E+15,8,226,3,1.53433E+15,1,1
D954B34820AEE0E5334D574388D37E1B,1.53413E+15,1.53431E+15,8,225,2,1.53422E+15,0,0
F0133C453901CA70C9101F0550E81AB3,1.53168E+15,1.53454E+15,7,196,1,1.53176E+15,0,0
F5FA5078F1BA1F1A6CC64A9C8005A0A1,1.53425E+15,1.53538E+15,8,226,3,1.53434E+15,0,0
C5812ABA182C366FA35727AB49049A79,1.53425E+15,1.53426E+15,8,226,3,1.53434E+15,1,0
9A1611584DD4500A5A6F3BEBE3BE4E9D,1.5303E+15,1.53857E+15,6,180,6,1.53038E+15,0,0
37FB5810C2971D3B9EB0E96ABB3D5AB6,1.53391E+15,1.53426E+15,8,222,6,1.53399E+15,0,0
24641E6F74DA6264B463C8665ABE4A17,1.53431E+15,1.53509E+15,8,227,4,1.53439E+15,0,0
1E2950BDF99713EF888DB711AF04EC29,1.53393E+15,1.53427E+15,8,222,6,1.53401E+15,0,0
90CC0C53AB8C20C6ACD31C2049FF1C03,1.53575E+15,1.53575E+15,8,243,6,1.53584E+15,1,1
F87F402C12E96886D1E20F34A2632EAC,1.53577E+15,1.53675E+15,9,244,7,1.53586E+15,0,0
AFF1262CCD472757FC92B2A93C75CD81,1.53395E+15,1.53695E+15,8,223,7,1.53404E+15,0,0
F8D02828AA1A4E28F9612CB41DB8BC16,1.53272E+15,1.53648E+15,7,208,6,1.5328E+15,0,0
CA32F6CB294613C0C6BFCE75C0E684D2,1.5357E+15,1.5357E+15,8,243,6,1.53578E+15,1,1
EAA7ACA4BBC7BEC62DDF65BC2A528F48,1.53576E+15,1.53576E+15,9,244,7,1.53585E+15,1,1
78CEA7AA04666D7924A253A4AA4C1F4C,1.53571E+15,1.53571E+15,8,243,6,1.5358E+15,1,1
45028CA4ED6D9709B55F50CF82E88B3C,1.5357E+15,1.5357E+15,8,243,6,1.53579E+15,1,1
7FA1A5B3B4CFDA6EE43060AEE7DDD9B9,1.53574E+15,1.53574E+15,8,243,6,1.53582E+15,1,0
2059AEAA14DF8A5C9B884598E5178572,1.53572E+15,1.53572E+15,8,243,6,1.53581E+15,1,1
F0D69C1A2EDD21068162B3E18D07A030,1.52989E+15,1.53509E+15,6,176,2,1.52998E+15,0,0
A1356979CB1EEBEB6844AE65A9161A1B,1.53098E+15,1.53098E+15,7,188,7,1.53106E+15,1,0
4CD16582B63A224A5CCC4DC8C1D046EA,1.53101E+15,1.53101E+15,7,189,1,1.5311E+15,1,1
F6ACB9D564631293322D7088744FDAAF,1.531E+15,1.531E+15,7,188,7,1.53108E+15,1,1
8A4D3DB968275EB10F8B9920C8302916,1.5309E+15,1.53095E+15,7,187,6,1.53098E+15,1,0
